lat,lon,kg_class,ttc,landcover_crop_frac,koppen_geiger,ocs,clay,ocs_q05,ocs_q95,clay_q05,clay_q95
12.059763653873874,-3.8401867454296967,3,21.62141013785426,1.0,3,29,289.6666564941406,10.0,67.0,41.833333333333336,775.5
20.7556751141503,80.61913797036858,3,14.989000074154628,1.0,3,38,455.6666564941406,10.0,84.0,36.833333333333336,871.5
12.311270330591382,103.84951606895818,3,14.612810246645324,1.0,3,55,340.1666564941406,14.0,138.0,18.333333333333332,862.0
16.96471238524959,103.4544753884313,3,14.469247470898589,0.933383270316099,3,42,301.1666564941406,9.0,97.0,9.0,907.0
23.019203990900497,95.20822413748544,3,64.89412358701756,0.8972718163779058,3,48,322.6666564941406,12.0,109.0,29.0,949.6666666666666
14.55701185323938,103.54402751488766,3,10.55858992014151,1.0,3,36,298.5,9.0,71.0,21.5,813.1666666666666
-8.74513101770436,-36.19771596717446,3,20.00126544862696,0.9426930307602404,3,36,281.5,9.0,79.0,25.833333333333332,741.8333333333334
17.66523716074594,102.37669728651026,3,28.352885721235044,0.9848835418432198,3,41,265.1666564941406,12.0,89.0,25.5,733.1666666666666
21.68992367136301,94.54326515199136,3,36.70801741875125,0.8989014513260435,3,46,293.5,11.0,137.0,26.166666666666668,798.0
20.7556751141503,82.64958071685307,3,33.73570552090386,0.9655672984600064,3,34,366.3333435058594,8.0,83.0,40.0,839.0
7.42474214566745,8.808008801659003,3,11.436809038339243,1.0,3,33,165.5,9.0,101.0,8.0,608.1666666666666
8.79022590665786,7.9455294759015,3,15.00709290964734,1.0,3,22,202.6666717529297,7.0,41.0,19.166666666666668,568.8333333333334
9.328796131893055,34.535635099614105,3,25.58525645355417,0.7260211920339087,3,67,318.8333435058594,23.0,150.0,59.0,733.5
9.814022131225874,37.39235373040315,3,17.120378230810072,0.7752787824807145,3,71,371.1666564941406,19.0,212.0,53.333333333333336,811.0
-13.793613752889453,-59.53606227957114,3,89.75796427576482,0.9523689442099028,3,37,228.8333282470703,9.0,95.0,28.5,679.5
22.64195066447581,73.073407035818,3,25.036364507570745,0.67944181239464,3,32,270.5,5.0,96.0,5.5,749.5
11.413225214831597,-4.487362835922617,3,27.41856575135678,1.0,3,33,279.0,10.0,77.0,24.833333333333332,751.6666666666666
11.44879100483388,-8.781334459157287,3,14.329196763953902,1.0,3,29,274.1666564941406,7.0,79.0,27.5,787.3333333333334
11.79047854125628,0.2918303275438189,3,12.152584595510072,0.8419922961239593,3,28,226.8333282470703,14.0,54.0,50.166666666666664,563.8333333333334
10.01153801238826,38.05731271589721,3,17.722362659001366,0.890226931953568,3,53,320.8333435058594,15.0,125.0,35.0,743.0
20.180901447462176,77.92436943073965,3,21.002745150636105,1.0,3,27,407.6666564941406,7.0,59.0,29.5,880.5
10.94578656960097,79.66710651815474,3,23.068413351598767,0.9980627320357144,3,50,343.1666564941406,11.0,111.0,16.833333333333332,888.3333333333334
8.825791696660144,4.262534960807876,3,14.083188615342086,0.7582026935248328,3,29,146.1666717529297,7.0,71.0,29.0,466.0
13.71295307393367,77.72684909047621,3,47.772562153438486,0.8236595690466391,3,41,309.1666564941406,9.0,116.0,78.5,696.3333333333334
18.49151304505052,79.57755885079943,3,12.257291720943188,0.8325231421767643,3,45,364.8333435058594,9.0,135.0,21.666666666666668,825.1666666666666
22.336462110405293,-83.52095149011113,3,10.572636949827425,0.8572441354205809,3,53,435.1666564941406,12.0,108.0,20.0,918.0
18.49151304505051,-98.75657609627024,3,20.964409189144096,0.7088963463591902,3,42,327.3333435058594,9.0,90.0,52.833333333333336,667.0
8.969958892819102,8.197031693517955,3,12.90329498681378,1.0,3,29,280.5,6.0,69.0,45.833333333333336,590.6666666666666
9.328796131893052,4.891290504849013,3,17.524885299136958,0.7362596602728069,3,23,184.0,9.0,41.0,31.5,494.1666666666667
15.868513736876784,104.2629728368358,3,27.133696038483397,0.9597251622668104,3,52,299.5,12.0,113.0,9.0,891.0
16.533472722370842,99.46599231926716,3,15.738143198981636,0.7322236324843138,3,44,302.3333435058594,16.0,111.0,28.166666666666668,798.6666666666666
13.24551442870304,78.13967266600423,3,44.721563457268914,0.7532990788886915,3,37,294.0,11.0,92.0,52.0,774.0
19.24665734935052,76.82817078236683,3,16.4236906442142,1.0,3,30,444.6666564941406,7.0,65.0,43.5,859.3333333333334
17.827187251906043,78.91259986530537,3,31.354594679753227,0.8358046986439942,3,33,388.5,10.0,72.0,54.833333333333336,808.3333333333334
8.268800924973165,7.891547598548485,3,10.907243893244122,0.8989434787391399,3,26,147.0,9.0,59.0,19.0,462.6666666666667
21.635937334908945,87.23062034770649,3,16.660105995001004,0.7119682894665322,3,45,389.0,11.0,115.0,12.833333333333334,929.8333333333334
3.310503508594022,33.04440022981546,3,26.772713054786404,0.9691928610652232,3,54,347.5,15.0,113.0,46.333333333333336,780.1666666666666
21.078946563221965,94.92051847841604,3,12.648484981643056,1.0,3,43,293.0,9.0,106.0,18.333333333333332,834.5
-3.606467422814385,32.218124345510894,3,18.599749978443352,1.0,3,31,170.8333282470703,6.0,72.0,18.833333333333332,557.3333333333334
19.120906240542297,108.82622957268806,3,10.01381515714791,0.7826895544746262,3,43,173.1666717529297,11.0,87.0,42.5,598.6666666666666
9.544732559507224,39.80005426241336,3,11.805190527585893,0.7234101500606586,3,54,289.3333435058594,15.0,113.0,27.166666666666668,674.5
10.317026566458782,11.736496663903264,3,27.44207648373595,1.0,3,20,209.0,4.0,40.0,21.0,794.0
18.04249048717062,83.4580737061565,3,26.270290648288675,0.6755861916505697,3,39,324.0,9.0,86.0,27.666666666666668,784.6666666666666
18.761435809118755,109.27525213056796,3,12.792024645337378,0.6165229235657228,3,51,277.0,13.0,118.0,40.333333333333336,576.0
9.580298349509508,36.65562997255493,3,12.062175570254292,0.9905664444505744,3,68,414.6666564941406,19.0,137.0,75.66666666666667,790.0
21.33044878083842,81.7153366187414,3,15.79526395324154,1.0,3,50,413.3333435058594,5.0,262.0,14.666666666666666,895.6666666666666
8.951542805468371,80.76330516652754,3,18.404934975629946,0.6893709343962703,3,59,293.6666564941406,16.0,153.0,4.166666666666667,888.3333333333334
